dms_orig,dms_dest,wgt_dist
241,179,866
241,181,679
241,182,605
241,183,634
241,189,738
241,190,1069
241,201,1127
241,202,1293
241,209,1375
241,211,553
241,212,615
241,219,809
241,221,1154
241,222,1330
241,223,1130
241,229,1203
241,230,684
241,241,18
241,242,55
241,249,136
241,251,428
241,259,424
241,261,570
241,262,727
241,269,798
241,271,1214
241,279,1355
241,280,1048
241,291,1094
241,292,877
241,299,1096
241,300,2562
241,311,1193
241,319,1371
241,321,2475
241,329,2550
241,331,466
241,339,533
241,341,190
241,342,140
241,350,2106
241,361,364
241,362,364
241,363,219
241,364,354
241,369,424
241,371,426
241,372,357
241,373,354
241,379,489
241,380,1608
241,391,515
241,392,408
241,393,415
241,394,500
241,399,465
241,401,1350
241,402,1247
241,409,1398
241,411,2885
241,419,2734
241,421,118
241,422,300
241,423,209
241,429,177
241,441,390
241,451,583
241,452,535
241,459,537
241,460,1547
241,471,902
241,472,732
241,473,582
241,479,708
241,481,1622
241,482,1354
241,484,1367
241,485,2012
241,486,1475
241,487,1826
241,488,1676
241,489,1685
241,491,2145
241,499,2146
241,500,498
241,511,163
241,512,207
241,513,76
241,519,246
241,531,2837
241,532,2839
241,539,2898
241,540,362
241,551,882
241,559,999
241,560,2005
242,011,814
242,012,963
242,019,830
242,020,4560
242,041,2342
242,042,2454
242,049,2498
242,050,1097
242,061,2645
242,062,2728
242,063,2950
242,064,2858
242,065,2819
242,069,2860
242,081,1680
242,089,1918
242,091,365
242,092,320
242,099,378
242,101,125
242,109,127
242,111,27
242,121,755
242,122,1026
242,123,881
242,124,917
242,129,1043
242,131,661
242,132,634
242,139,735
242,160,2715
242,171,800
242,172,813
242,179,866
242,181,695
242,182,597
242,183,572
242,189,723
242,190,1106
242,201,1115
242,202,1280
242,209,1434
242,211,537
242,212,621
242,219,761
242,221,1168
242,223,1118
242,229,1128
242,230,737
242,241,57
242,242,23
242,249,126
242,251,462
242,259,472
242,261,601
242,262,703
242,269,784
242,271,1203
242,279,1303
242,280,942
242,291,1082
242,292,865
242,299,1093
242,300,2611
242,311,1187
242,319,1445
242,321,2463
242,329,2508
242,331,509
242,339,547
242,341,223
242,342,167
242,350,2154
242,361,414
242,362,375
242,363,238
242,364,361
242,369,474
242,371,399
242,372,333
242,373,303
242,379,439
242,380,1597
242,391,489
242,392,448
242,393,405
242,394,485
242,399,451
242,401,1340
242,402,1240
242,409,1496
242,411,2877
242,419,2695
242,421,174
242,422,285
242,423,250
242,429,206
242,441,419
242,451,553
242,452,508
242,459,507
242,460,1506
242,471,880
242,472,714
242,473,524
242,479,715
242,481,1561
242,482,1318
242,483,1678
242,484,1329
242,485,1971
242,486,1423
242,487,1792
242,488,1639
242,489,1623
242,491,2146
242,499,2194
242,500,534
242,511,146
242,512,196
242,513,51
242,519,228
242,531,2825
242,532,2846
242,539,2986
242,540,382
242,551,864
242,559,985
242,560,1946
249,011,809
249,012,1013
249,019,886
249,020,4645
249,041,2328
249,042,2505
249,049,2506
249,050,1101
249,061,2648
249,062,2667
249,063,2910
249,064,2851
249,065,2841
249,069,2845
249,081,1753
249,089,1959
249,091,418
249,092,385
249,099,450
249,101,148
249,109,159
249,111,111
249,121,827
249,122,1090
249,123,890
249,124,964
249,129,1094
249,131,718
249,132,673
249,139,834
249,160,2615
249,171,783
249,172,847
249,179,888
249,181,698
249,182,657
249,183,664
249,189,738
249,190,1112
249,201,1141
249,202,1327
249,209,1370
249,211,579
249,212,629
249,219,801
249,221,1118
249,222,1332
249,223,1147
249,229,1216
249,230,726
249,241,138
249,242,128
249,249,49
249,251,529
249,259,520
249,261,585
249,262,738
249,269,784
249,271,1207
249,279,1376
249,280,1035
249,291,1125
249,292,891
249,299,1128
249,300,2528
249,311,1179
249,319,1292
249,321,2478
249,329,2620
249,331,559
249,339,629
249,341,252
249,342,187
249,350,2283
249,361,433
249,362,428
249,363,253
249,364,404
249,369,494
249,371,451
249,372,393
249,373,294
249,379,555
249,380,1607
249,391,516
249,392,446
249,393,459
249,394,505
249,399,510
249,401,1351
249,402,1198
249,409,1577
249,411,2881
249,419,2657
249,421,166
249,422,267
249,423,219
249,429,212
249,441,509
249,451,604
249,452,572
249,459,623
249,460,1502
249,471,963
249,472,763
249,473,589
249,479,777
249,481,1571
249,482,1255
249,483,1691
249,484,1417
249,485,2010
249,486,1456
249,487,1783
249,488,1687
249,489,1731
249,491,2197
249,499,2147
249,500,551
249,511,244
249,512,240
249,513,146
249,519,286
249,531,2742
249,532,2839
249,539,2905
249,540,436
249,551,884
249,559,1033
249,560,2018
251,011,1206
251,012,1442
251,019,1314
251,020,5007
251,041,2687
251,042,2728
251,049,2821
251,050,1536
251,061,3001
251,062,3022
251,063,3180
251,064,3147
251,065,3248
251,069,3080
251,081,2071
251,089,2134
251,091,104
251,092,155
251,099,91
251,101,354
251,109,421
251,111,449
251,121,1168
251,122,1385
251,123,1289
251,124,1355
251,129,1428
251,131,1109
251,132,1068
251,139,1301
251,160,2854
251,171,1050
251,172,1199
251,179,1162
251,181,1006
251,182,981
251,183,910
251,189,997
251,190,1338
251,201,1463
251,202,1683
251,209,1643
251,211,922
251,212,1001
251,219,1120
251,221,1658
251,222,1736
251,223,1587
251,229,1633
251,230,194
251,241,425
251,242,471
251,249,534
251,251,26
251,259,126
251,261,903
251,262,999
251,269,1029
251,271,1439
251,279,1579
251,280,1416
251,291,1432
251,292,1191
251,299,1433
251,300,2733
251,311,1547
251,319,1675
251,321,2770
251,329,2771
251,331,81
251,339,138
251,341,254
251,342,339
251,350,2465
251,361,233
251,362,513
251,363,228
251,364,447
251,369,397
251,371,888
251,372,808
251,373,752
251,379,905
251,380,1853
251,391,859
251,392,702
251,393,811
251,394,896
251,399,804
251,401,1700
251,402,1630
251,409,1761
251,411,3169
251,419,2898
251,421,336
251,422,598
251,423,298
251,429,508
251,441,61
251,451,992
251,452,996
251,459,1001
251,460,1775
251,471,1309
251,472,1143
251,473,936
251,479,1243
251,481,1991
251,482,1753
251,483,2089
251,484,1805
251,485,2486
251,486,1892
251,487,2288
251,488,2080
251,489,2062
251,491,2467
251,499,2488
251,500,201
251,511,628
251,512,588
251,513,547
251,519,759
251,531,3121
251,532,3133
251,539,2967
251,540,688
251,551,1129
251,559,1248
251,560,2183
259,011,1194
259,012,1439
259,019,1253
259,020,5007
259,041,2700
259,042,2724
259,049,2726
259,050,1437
259,061,3003
259,062,3006
259,063,3157
259,064,3125
259,065,3000
259,069,2973
259,081,1951
259,089,2088
259,091,69
259,092,105
259,099,80
259,101,345
259,109,448
259,111,463
259,121,1192
259,122,1347
259,123,1310
259,124,1326
259,129,1437
259,131,1171
259,132,1059
259,139,1210
259,160,2730
259,171,939
259,172,1095
259,179,1058
259,181,897
259,182,891
259,183,785
259,189,927
259,190,1230
259,201,1363
259,202,1564
259,209,1541
259,211,840
259,212,964
259,219,1042
259,221,1690
259,223,1559
259,229,1609
259,230,295
259,241,432
259,242,477
259,249,504
259,251,121
259,259,21
259,261,795
259,262,900
259,269,930
259,271,1359
259,279,1461
259,280,1472
259,291,1367
259,292,1134
259,299,1230
259,300,2604
259,311,1431
259,319,1531
259,321,2814
259,329,2901
259,331,159
259,339,139
259,341,236
259,342,352
259,350,2373
259,361,122
259,362,430
259,363,191
259,364,356
259,369,315
259,371,878
259,372,751
259,373,752
259,379,838
259,380,1760
259,391,828
259,392,588
259,393,719
259,394,771
259,399,673
259,401,1736
259,402,1560
259,409,1743
259,411,3149
259,419,2860
259,421,329
259,422,641
259,423,303
259,429,479
259,441,136
259,451,997
259,452,1021
259,459,943
259,460,1638
259,471,1353
259,472,1145
259,473,944
259,479,1197
259,481,2002
259,482,1750
259,483,2078
259,484,1798
259,485,2441
259,486,1900
259,487,2255
259,488,2054
259,489,2213
259,491,2411
259,499,2444
259,500,186
259,511,582
259,512,627
259,513,483
259,519,673
259,531,3122
259,532,3138
259,539,2978
259,540,778
259,551,1061
259,559,1186
259,560,2151
261,011,789
261,012,1007
261,019,815
261,020,4236
261,041,2090
261,042,2002
261,049,2159
261,050,892
261,061,2401
261,062,2406
261,063,2489
261,064,2539
261,065,2585
261,069,2709
261,081,1364
261,089,1469
261,091,750
261,092,711
261,099,783
261,101,634
261,109,655
261,111,588
261,121,1107
261,122,1318
261,123,1164
261,124,1199
261,129,1331
261,131,785
261,132,976
261,139,875
261,151,4442
261,159,4466
261,160,2084
261,171,314
261,172,520
261,179,439
261,181,285
261,182,284
261,183,194
261,189,309
261,190,615
261,201,763
261,202,949
261,209,904
261,211,307
261,212,409
261,219,478
261,221,1168
261,222,1253
261,223,1158
261,229,1174
261,230,1102
261,241,576
261,242,608
261,249,602
261,251,894
261,259,798
261,261,25
261,262,206
261,269,178
261,271,738
261,279,806
261,280,971
261,291,753
261,292,551
261,299,725
261,300,1840
261,311,798
261,319,915
261,321,2209
261,329,2235
261,331,877
261,339,881
261,341,628
261,342,667
261,350,1667
261,361,691
261,362,378
261,363,660
261,364,466
261,369,585
261,371,653
261,372,625
261,373,709
261,379,781
261,380,1110
261,391,284
261,392,178
261,393,197
261,394,206
261,399,167
261,401,1088
261,402,997
261,409,1105
261,411,2581
261,419,2701
261,421,618
261,422,340
261,423,565
261,429,547
261,441,826
261,451,850
261,452,768
261,459,863
261,460,1049
261,471,774
261,472,589
261,473,585
261,479,658
261,481,1401
261,482,1276
261,483,1567
261,484,1230
261,485,1734
261,486,1310
261,487,1643
261,488,1480
261,489,1414
261,491,1780
261,499,1815
261,500,801
261,511,670
261,512,725
261,513,574
261,519,659
261,531,2548
261,532,2559
261,539,2432
261,540,435
261,551,409
261,559,552
261,560,1466
262,011,809
262,012,1014
262,019,826
262,020,4072
262,041,1962
262,042,1894
262,049,1958
262,050,826
262,061,2194
262,062,2206
262,063,2366
262,064,2402
262,065,2355
262,069,2594
262,081,1221
262,089,1349
262,091,861
262,092,829
262,099,897
262,101,730
262,109,755
262,111,665
262,121,1176
262,122,1398
262,123,1242
262,124,1272
262,129,1373
262,131,878
262,132,1011
262,139,966
262,160,1892
262,171,205
262,172,473
262,179,347
262,181,173
262,182,345
262,183,203
262,189,306
262,190,504
262,201,707
262,202,831
262,209,796
262,211,425
262,212,432
262,219,541
262,221,1081
262,222,1232
262,223,1119
262,229,1070
262,230,1185
262,241,668
262,242,684
262,249,730
262,251,1010
262,259,909
262,261,162
262,262,30
262,269,172
262,271,616
262,279,711
262,280,902
262,291,625
262,292,499
262,299,684
262,300,1740
262,311,681
262,319,800
262,321,1965
262,329,2147
262,331,998
262,339,946
262,341,757
262,342,759
262,350,1576
262,361,808
262,362,524
262,363,781
262,364,592
262,369,716
262,371,755
262,372,723
262,373,812
262,379,884
262,380,1011
262,391,668
262,392,423
262,393,297
262,394,333
262,399,590
262,401,966
262,402,880
262,409,1015
262,411,2423
262,419,2459
262,421,720
262,422,468
262,423,684
262,429,652
262,441,931
262,451,957
262,452,816
262,459,917
262,460,910
262,471,696
262,472,605
262,473,641
262,479,709
262,481,1319
262,482,1267
262,483,1496
262,484,1144
262,485,1625
262,486,1268
262,487,1553
262,488,1401
262,489,1345
262,491,1664
262,499,1697
262,500,943
262,511,780
262,512,842
262,513,685
262,519,759
262,531,2369
262,532,2326
262,539,2317
262,540,567
262,551,274
262,559,351
262,560,1397
269,011,886
269,012,1158
269,019,944
269,020,4129
269,041,2247
269,042,2013
269,049,2187
269,050,887
269,061,2485
269,062,2428
269,063,2573
269,064,2555
269,065,2639
269,069,2696
269,081,1335
269,089,1545
269,091,1059
269,092,1046
269,099,1054
269,101,826
269,109,880
269,111,882
269,121,1260
269,122,1669
269,123,1363
269,124,1414
269,129,1446
269,131,883
269,132,1166
269,139,1026
269,151,4644
269,159,4679
269,160,2112
269,171,259
269,172,584
269,179,453
269,181,308
269,182,393
269,183,235
269,189,370
269,190,623
269,201,783
269,202,973
269,209,1004
269,211,406
269,212,527
269,219,554
269,221,1154
269,222,1305
269,223,1197
269,229,1264
269,230,1309
269,241,786
269,242,785
269,249,828
269,251,1027
269,259,934
269,261,160
269,262,153
269,269,33
269,271,691
269,279,691
269,280,972
269,291,798
269,292,620
269,299,825
269,300,1727
269,311,815
269,319,948
269,321,2192
269,329,2308
269,331,1113
269,339,1100
269,341,956
269,342,875
269,350,1673
269,361,830
269,362,522
269,363,995
269,364,595
269,369,706
269,371,926
269,372,932
269,373,1026
269,379,910
269,380,1026
269,391,398
269,392,333
269,393,297
269,394,351
269,399,339
269,401,1081
269,402,996
269,409,1116
269,411,2483
269,419,2603
269,421,845
269,422,467
269,423,837
269,429,684
269,441,1147
269,451,1127
269,452,903
269,459,1032
269,460,1024
269,471,762
269,472,657
269,473,715
269,479,752
269,481,1409
269,482,1281
269,483,1643
269,484,1240
269,485,1738
269,486,1356
269,487,1674
269,488,1509
269,489,1462
269,491,1768
269,499,1786
269,500,961
269,511,884
269,512,1022
269,513,826
269,519,784
269,531,2466
269,532,2589
269,539,2371
269,540,536
269,551,375
269,559,473
269,560,1541
271,011,1119
271,012,1223
271,019,1221
271,020,3483
271,041,1831
271,042,1754
271,049,1957
271,050,913
271,061,1933
271,062,1933
271,063,2055
271,064,2087
271,065,2083
271,069,2172
271,081,984
271,089,1109
271,091,1323
271,092,1315
271,099,1309
271,101,1267
271,109,1248
271,111,1160
271,121,1535
271,122,1772
271,123,1639
271,124,1613
271,129,1755
271,131,1188
271,132,1409
271,139,1246
271,160,1443
271,171,442
271,172,598
271,179,508
271,181,494
271,182,686
271,183,608
271,189,649
271,190,305
271,201,519
271,202,724
271,209,681
271,211,788
271,212,804
271,219,908
271,221,1219
271,222,1224
271,223,1213
271,229,1162
271,230,1711
271,241,1217
271,242,1184
271,249,1201
271,251,1474
271,259,1361
271,261,737
271,262,589
271,269,702
271,271,20
271,279,186
271,280,1104
271,291,507
271,292,625
271,299,722
271,300,1082
271,311,413
271,319,526
271,321,1688
271,329,1821
271,331,1495
271,339,1433
271,341,1235
271,342,1285
271,350,1508
271,361,1265
271,362,994
271,363,1274
271,364,1041
271,369,1181
271,371,1219
271,372,1174
271,373,1261
271,379,1328
271,380,304
271,391,761
271,392,828
271,393,779
271,394,775
271,399,770
271,401,854
271,402,719
271,409,890
271,411,1827
271,419,1949
271,421,1206
271,422,930
271,423,1167
271,429,1137
271,441,1428
271,451,1329
271,452,1191
271,459,1348
271,460,305
271,471,879
271,472,1002
271,473,1022
271,479,982
271,481,1192
271,482,1173
271,483,1402
271,484,1029
271,485,1469
271,486,1285
271,487,1424
271,488,1279
271,489,1282
271,491,1396
271,499,1428
271,500,1403
271,511,1305
271,512,1322
271,513,1196
271,519,1252
271,531,1755
271,532,1780
271,539,1632
271,540,1002
271,551,351
271,559,236
271,560,1045
279,011,1185
279,012,1447
279,019,1202
279,020,3475
279,041,1997
279,042,1875
279,049,2098
279,050,1060
279,061,1990
279,062,1967
279,063,2343
279,064,2077
279,065,2307
279,069,2281
279,081,1023
279,089,1153
279,091,1553
279,092,1542
279,099,1550
279,101,1319
279,109,1425
279,111,1278
279,121,1628
279,122,1986
279,123,1754
279,124,1837
279,129,1818
279,131,1271
279,132,1566
279,139,1366
279,151,3944
279,159,3960
279,160,1453
279,171,548
279,172,755
279,179,642
279,181,584
279,182,760
279,183,696
279,189,747
279,190,495
279,201,649
279,202,836
279,209,864
279,211,876
279,212,914
279,219,989
279,221,1439
279,222,1542
279,223,1427
279,229,1483
279,230,1835
279,241,1338
279,242,1290
279,249,1281
279,251,1556
279,259,1459
279,261,809
279,262,738
279,269,706
279,271,267
279,279,56
279,280,1229
279,291,725
279,292,793
279,299,786
279,300,1011
279,311,549
279,319,625
279,321,1816
279,329,1813
279,331,1588
279,339,1532
279,341,1442
279,342,1386
279,350,1552
279,361,1323
279,362,1130
279,363,1488
279,364,1089
279,369,1238
279,371,1386
279,372,1392
279,373,1486
279,379,1361
279,380,372
279,391,865
279,392,912
279,393,885
279,394,873
279,399,867
279,401,977
279,402,908
279,409,1060
279,411,1828
279,419,2025
279,421,1324
279,422,1007
279,423,1326
279,429,1199
279,441,1616
279,451,1585
279,452,1437
279,459,1571
279,460,502
279,471,1001
279,472,976
279,473,1146
279,479,1129
279,481,1312
279,482,1344
279,483,1595
279,484,1188
279,485,1642
279,486,1392
279,487,1557
279,488,1407
279,489,1393
279,491,1490
279,499,1473
279,500,1532
279,511,1449
279,512,1554
279,513,1314
279,519,1328
279,531,1743
279,532,1772
279,539,1607
279,540,1075
279,551,488
279,559,376
279,560,1079
280,011,245
280,012,221
280,019,315
280,020,4042
280,041,1540
280,042,1496
280,049,1615
280,050,382
280,061,1917
280,062,2341
280,063,1860
280,064,2236
280,065,2116
280,069,2455
280,081,1315
280,089,1402
280,091,1315
280,092,1270
280,099,1340
280,101,1076
280,109,1125
280,111,965
280,121,656
280,122,863
280,123,700
280,124,731
280,129,804
280,131,418
280,132,657
280,139,477
280,160,2214
280,171,759
280,172,542
280,179,644
280,181,751
280,182,731
280,183,840
280,189,687
280,190,924
280,201,692
280,202,796
280,209,850
280,211,737
280,212,664
280,219,607
280,221,273
280,222,469
280,223,256
280,229,314
280,230,1703
280,241,1041
280,242,1018
280,249,1110
280,251,1419
280,259,1468
280,261,995
280,262,935
280,269,1008
280,271,1132
280,279,1199
280,280,59
280,291,719
280,292,560
280,299,551
280,300,2035
280,311,935
280,319,1032
280,321,1859
280,329,2241
280,331,1492
280,339,1582
280,341,1188
280,342,1138
280,350,1287
280,361,1393
280,362,1143
280,363,1228
280,364,1152
280,369,1347
280,371,686
280,372,767
280,373,819
280,379,784
280,380,1538
280,391,726
280,392,967
280,393,831
280,394,766
280,399,929
280,401,751
280,402,662
280,409,785
280,411,2609
280,419,2542
280,421,1127
280,422,1029
280,423,1220
280,429,1183
280,441,1383
280,451,746
280,452,579
280,459,752
280,460,1247
280,471,183
280,472,431
280,473,513
280,479,438
280,481,663
280,482,436
280,483,822
280,484,535
280,485,1101
280,486,605
280,487,915
280,488,784
280,489,811
280,491,1898
280,499,1810
280,500,1538
280,511,921
280,512,1008
280,513,975
280,519,852
280,531,2706
280,532,2626
280,539,2675
280,540,886
280,551,837
280,559,958
280,560,1588
291,011,792
291,012,916
291,019,917
291,020,3585
291,041,1341
291,042,1289
291,049,1363
291,050,315
291,061,1663
291,062,1774
291,063,1709
291,064,1885
291,065,1814
291,069,1931
291,081,680
291,089,804
291,091,1347
291,092,1299
291,099,1353
291,101,1166
291,111,1072
291,121,1150
291,122,1418
291,123,1256
291,124,1243
291,129,1599
291,131,848
291,132,1057
291,139,1078
291,160,1374
291,171,454
291,172,335
291,179,390
291,181,496
291,182,548
291,183,595
291,189,544
291,190,244
291,201,47
291,202,235
291,209,225
291,211,674
291,212,589
291,219,700
291,221,812
291,222,783
